1,2.416440,25000.000000,504.000000,3.861889,1695516540,4.000000
2,2.416440,25000.000000,219.000000,3.852465,1695516556,4.000000
3,2.416440,25000.000000,0.000000,3.978762,1695516572,4.000000
4,2.416440,25000.000000,0.000000,3.920330,1695516589,4.000000
5,2.416440,25000.000000,845.000000,4.031946,1695516605,4.000000
6,2.416440,25000.000000,163.000000,4.021248,1695516622,4.000000
7,2.416440,25000.000000,574.000000,4.093258,1695516639,4.000000
8,2.416440,25000.000000,807.000000,4.023382,1695516655,4.000000
9,2.416440,25000.000000,0.000000,4.022554,1695516672,4.000000
10,2.416440,25000.000000,108.000000,4.216453,1695516694,4.000000
11,2.416440,25000.000000,546.000000,5.952844,1695516710,4.000000
12,2.416440,25000.000000,524.000000,6.502837,1695516737,4.000000
13,2.416440,25000.000000,572.000000,6.763383,1695516763,4.000000
14,2.416440,25000.000000,514.000000,6.758925,1695516788,4.000000
15,2.416440,25000.000000,526.000000,5.243641,1695516810,4.000000
16,2.416440,25000.000000,503.000000,6.525987,1695516836,4.000000
17,2.416440,25000.000000,608.000000,5.273571,1695516859,4.000000
18,2.416440,25000.000000,294.000000,6.768507,1695516884,4.000000
19,2.416440,25000.000000,220.000000,6.434451,1695516911,4.000000
20,2.416440,25000.000000,433.000000,6.520467,1695516933,4.000000
21,2.416440,25000.000000,516.000000,4.572309,1695516961,4.000000
22,2.416440,25000.000000,908.000000,4.028163,1695516978,4.000000
23,2.416440,25000.000000,0.000000,4.013958,1695516994,4.000000
24,2.416440,25000.000000,646.000000,5.005630,1695517016,4.000000
25,2.416440,25000.000000,410.000000,4.057905,1695517037,4.000000
