1, 48 77 72 45 76 75 2 6 24 27 31 67 8 64 66 17 62 36 42 46 7 57 29 73 4 52 54 69 18 74 5 79 39 16 11 10 78 68 59 12 47 55 15 43 30 71 51 25 70 19 28 1 38 32 65 44 41 20 21 3 9 22 37 50 61 56 60 33 14 26 53 35 34 58 63 49 23 13 
2, 46 77 72 45 76 75 2 6 24 29 33 66 8 64 67 17 63 36 43 48 7 56 28 73 4 52 53 68 19 74 5 79 38 16 10 11 78 69 58 13 51 55 15 44 30 71 47 25 70 18 26 1 39 32 65 41 42 21 20 3 9 22 37 50 61 57 60 31 14 27 54 34 35 59 62 49 23 12 
3, 47 76 71 45 77 75 2 6 24 26 30 67 7 63 65 15 62 36 44 46 9 56 27 73 4 52 55 69 18 74 5 79 39 17 11 10 78 68 60 12 49 54 16 42 31 72 50 25 70 19 28 1 38 33 66 43 41 20 21 3 8 22 35 51 61 57 59 37 14 29 53 32 34 58 64 48 23 13 
4, 49 77 72 45 75 76 2 6 24 27 31 67 9 65 66 15 63 36 43 46 7 57 29 73 4 52 55 69 18 74 5 79 39 17 11 10 78 68 59 12 48 54 16 41 30 71 50 25 70 19 28 1 38 32 64 44 42 20 21 3 8 22 37 51 61 56 60 33 14 26 53 35 34 58 62 47 23 13 
5, 48 77 72 45 76 75 2 6 24 27 31 67 8 63 66 16 64 36 42 46 7 57 29 73 4 52 54 69 18 74 5 79 39 17 11 10 78 68 59 12 47 55 15 43 30 71 51 25 70 19 28 1 38 32 65 44 41 20 21 3 9 22 37 50 61 56 60 33 14 26 53 35 34 58 62 49 23 13 
6, 48 77 72 45 76 75 2 6 24 27 31 67 8 64 66 16 63 36 42 46 7 57 29 73 4 52 54 69 18 74 5 79 39 17 11 10 78 68 59 12 47 55 15 43 30 71 51 25 70 19 28 1 38 32 65 44 41 20 21 3 9 22 37 50 61 56 60 33 14 26 53 35 34 58 62 49 23 13 
7, 48 75 71 45 77 76 2 6 24 26 32 67 8 66 64 15 62 36 43 46 7 57 29 74 4 52 54 69 17 73 5 79 38 19 12 11 78 68 59 10 47 55 16 40 30 72 50 25 70 18 27 1 39 34 65 44 42 20 21 3 9 23 37 51 60 56 61 31 14 28 53 35 33 58 63 49 22 13 
8, 48 77 72 45 76 75 2 6 24 27 31 67 7 64 66 15 62 36 43 46 8 56 29 73 4 52 54 69 18 74 5 79 39 17 11 10 78 68 59 12 47 55 16 42 30 71 51 25 70 19 28 1 38 32 65 44 41 21 20 3 9 22 37 50 61 57 60 33 14 26 53 35 34 58 63 49 23 13 
9, 47 77 72 45 76 75 2 6 24 27 31 67 8 62 66 15 63 36 42 46 7 57 29 73 4 53 55 69 18 74 5 79 39 17 11 10 78 68 59 13 48 54 16 41 30 71 50 25 70 19 28 1 38 32 65 44 43 20 21 3 9 22 37 51 61 56 60 33 14 26 52 35 34 58 64 49 23 12 
10, 48 76 72 45 77 75 2 6 24 27 31 67 7 64 66 16 62 36 44 46 8 57 29 73 4 52 54 69 18 74 5 79 39 17 11 10 78 68 59 12 47 55 15 41 30 71 51 25 70 19 28 1 38 32 65 43 42 20 21 3 9 22 37 50 61 56 60 33 14 26 53 34 35 58 63 49 23 13 
11, 49 77 72 45 75 76 2 6 24 27 31 68 8 66 65 17 63 34 43 46 7 57 29 73 4 52 54 69 18 74 5 79 39 16 12 10 78 67 59 11 48 55 15 41 30 71 50 25 70 19 26 1 38 33 64 44 42 20 21 3 9 22 37 51 61 56 60 32 14 28 53 36 35 58 62 47 23 13 
12, 48 77 72 45 76 75 2 6 24 27 31 67 8 64 66 17 63 36 43 46 7 57 29 73 4 52 54 69 18 74 5 79 39 16 11 10 78 68 59 12 47 55 15 41 30 71 51 25 70 19 28 1 38 32 65 44 42 20 21 3 9 22 37 50 61 56 60 33 14 26 53 35 34 58 62 49 23 13 
13, 46 76 72 45 77 75 2 6 25 27 30 67 7 61 66 16 62 36 43 47 8 57 29 73 4 52 54 69 18 74 5 79 38 17 12 10 78 68 59 11 49 55 14 42 32 71 51 26 70 19 28 1 39 31 65 44 41 20 21 3 9 22 37 50 63 56 60 33 15 24 53 34 35 58 64 48 23 13 
14, 48 77 72 45 76 75 2 6 24 26 31 67 8 64 66 16 63 36 42 46 7 56 29 73 4 52 54 69 18 74 5 79 39 17 11 10 78 68 59 12 47 55 15 43 30 71 51 25 70 19 27 1 38 32 65 44 41 20 21 3 9 22 37 50 61 57 60 33 14 28 53 35 34 58 62 49 23 13 
15, 48 77 72 45 76 75 2 6 24 27 32 67 8 64 66 16 63 36 43 46 7 57 29 73 4 52 54 69 18 74 5 79 39 17 11 10 78 68 59 13 47 55 15 41 30 71 51 25 70 19 28 1 38 31 65 44 42 20 21 3 9 22 37 50 61 56 60 33 14 26 53 34 35 58 62 49 23 12 
16, 50 73 71 33 75 76 3 10 8 39 41 72 12 57 59 7 66 28 36 47 16 58 30 70 4 53 51 61 11 77 15 69 25 31 13 9 79 68 78 2 55 49 26 48 17 74 37 38 67 19 40 5 29 45 64 34 42 22 21 1 14 24 35 54 60 62 65 32 6 20 46 27 43 56 63 44 18 23 
17, 45 77 68 51 75 78 1 6 21 34 31 66 12 65 64 13 60 41 47 49 8 55 30 73 4 43 56 70 19 74 5 79 40 16 9 10 76 69 59 14 48 52 17 39 29 72 53 26 71 18 25 2 32 27 67 44 42 20 22 3 7 24 36 50 62 58 63 37 15 28 54 35 33 57 61 46 23 11 
18, 39 73 70 56 71 79 3 2 29 27 40 69 7 66 60 15 63 25 45 46 11 50 35 76 5 55 43 72 21 67 6 78 24 19 9 13 75 65 68 10 49 52 23 38 22 77 48 17 62 20 33 1 41 34 74 47 54 14 16 4 12 30 36 37 58 59 53 42 18 28 57 31 44 64 61 51 26 8 
19, 49 68 79 54 66 78 2 4 38 32 30 64 16 73 60 8 61 37 45 53 5 63 34 72 10 44 48 71 20 76 6 74 47 15 18 12 77 59 56 9 51 52 14 35 19 75 57 25 55 24 31 7 23 29 70 28 42 21 22 1 3 27 36 43 69 62 67 26 11 40 58 39 41 46 65 50 17 13 
20, 48 77 72 45 76 75 2 6 24 27 31 67 8 63 66 16 64 36 42 46 7 57 29 73 4 52 54 69 18 74 5 79 39 17 11 10 78 68 59 12 47 55 15 43 30 71 51 25 70 19 28 1 38 32 65 44 41 20 21 3 9 22 37 50 61 56 60 33 14 26 53 35 34 58 62 49 23 13 
21, 48 77 72 45 76 75 2 6 24 27 31 67 8 63 66 16 64 36 42 46 7 57 29 73 4 52 54 69 18 74 5 79 39 17 11 10 78 68 59 12 47 55 15 43 30 71 51 25 70 19 28 1 38 32 65 44 41 20 21 3 9 22 37 50 61 56 60 33 14 26 53 35 34 58 62 49 23 13 
22, 47 77 72 45 76 75 2 6 25 27 31 67 8 65 66 16 63 37 41 46 7 57 29 73 4 52 54 69 18 74 5 79 39 17 12 10 78 68 59 11 49 55 15 42 30 71 51 24 70 19 28 1 38 32 64 44 43 20 21 3 9 22 36 50 61 56 60 33 14 26 53 35 34 58 62 48 23 13 
23, 48 77 72 45 75 76 2 6 24 27 31 67 8 63 66 17 64 36 42 46 7 57 29 73 4 52 54 69 18 74 5 79 39 16 11 10 78 68 59 12 47 55 15 43 30 71 51 25 70 19 28 1 38 32 65 44 41 20 21 3 9 22 37 50 61 56 60 33 14 26 53 35 34 58 62 49 23 13 
24, 48 77 72 45 76 75 2 6 24 27 31 67 8 63 66 16 64 36 42 46 7 57 29 73 4 52 54 69 18 74 5 79 39 17 11 10 78 68 59 12 47 55 15 43 30 71 51 25 70 19 28 1 38 32 65 44 41 20 21 3 9 22 37 50 61 56 60 33 14 26 53 35 34 58 62 49 23 13 
25, 46 75 60 42 77 65 1 9 32 24 29 62 3 66 55 21 76 39 41 49 8 61 23 71 7 69 63 73 26 79 6 78 31 18 17 2 72 64 52 14 48 53 12 51 19 70 45 25 74 10 43 5 30 34 68 47 36 22 27 4 11 20 37 56 57 58 54 44 16 28 50 38 33 67 59 35 15 13 
