1,844.139350,25000.000000,4495624.000000,238.252773,1695517050,3.000000
2,843.994678,25000.000000,1517891.000000,302.167612,1695518182,3.000000
3,845.640874,25000.000000,3432357.000000,173.178819,1695519255,3.000000
4,844.157052,25000.000000,3730756.000000,202.604832,1695520011,3.000000
5,844.068401,25000.000000,3448840.000000,172.591789,1695521025,3.000000
6,843.855881,25000.000000,861140.000000,231.765505,1695521725,3.000000
7,844.012420,25000.000000,2472141.000000,171.769218,1695522760,3.000000
8,845.136181,25000.000000,262229.000000,173.111434,1695523460,3.000000
9,843.877874,25000.000000,4778273.000000,171.627668,1695524162,3.000000
10,844.564669,25000.000000,3527154.000000,174.402504,1695524862,3.000000
11,844.394527,25000.000000,3235973.000000,174.464337,1695525563,3.000000
12,844.661613,25000.000000,2525405.000000,177.133921,1695526622,3.000000
13,845.964249,25000.000000,2328816.000000,173.258588,1695527419,2.000000
14,844.239479,25000.000000,272188.000000,177.542142,1695528118,3.000000
15,844.603025,25000.000000,3864562.000000,303.085360,1695529081,3.000000
16,844.652944,25000.000000,4985094.000000,210.782912,1695530074,3.000000
17,845.322689,25000.000000,2815277.000000,172.079257,1695530891,3.000000
18,844.700177,25000.000000,4014528.000000,173.020005,1695531592,3.000000
19,843.934560,25000.000000,2097088.000000,239.055910,1695532501,3.000000
20,844.322971,25000.000000,4895949.000000,282.706141,1695533661,3.000000
21,845.935276,25000.000000,1128587.000000,171.058214,1695534471,3.000000
22,846.717710,25000.000000,293700.000000,195.476976,1695535234,3.000000
23,845.467500,25000.000000,551093.000000,287.753751,1695536216,3.000000
24,844.789088,25000.000000,1967473.000000,194.580253,1695537278,3.000000
25,844.188262,25000.000000,1039144.000000,173.598993,1695538001,3.000000
