1,847.338440,25000.000000,3015486.000000,275.716734,1695517288,3.000000
2,846.277730,25000.000000,4429546.000000,245.533094,1695518484,2.000000
3,847.727361,25000.000000,4270869.000000,171.983487,1695519428,3.000000
4,847.303007,25000.000000,3448270.000000,303.882790,1695520214,3.000000
5,848.863964,25000.000000,444337.000000,171.955341,1695521197,3.000000
6,845.465789,25000.000000,1362573.000000,307.352141,1695521957,3.000000
7,847.014140,25000.000000,277670.000000,173.405261,1695522932,3.000000
8,849.008145,25000.000000,1397269.000000,173.871283,1695523633,2.000000
9,846.252007,25000.000000,4995212.000000,174.308690,1695524334,3.000000
10,846.860870,25000.000000,1650552.000000,172.973967,1695525037,3.000000
11,846.605538,25000.000000,3546258.000000,307.021830,1695525738,3.000000
12,851.004274,25000.000000,1452768.000000,210.991917,1695526799,3.000000
13,845.893870,25000.000000,662680.000000,172.360206,1695527592,3.000000
14,845.485878,25000.000000,1659880.000000,250.421190,1695528296,3.000000
15,846.024854,25000.000000,2640704.000000,303.491764,1695529384,3.000000
16,845.890234,25000.000000,1243244.000000,254.259093,1695530285,3.000000
17,849.474814,25000.000000,888832.000000,173.628684,1695531064,2.000000
18,848.234664,25000.000000,711792.000000,285.899651,1695531765,3.000000
19,846.727368,25000.000000,2142198.000000,304.637742,1695532740,3.000000
20,849.742894,25000.000000,3313826.000000,173.256120,1695533944,3.000000
21,847.211905,25000.000000,4698729.000000,172.923598,1695534643,3.000000
22,849.592315,25000.000000,4449924.000000,172.458134,1695535430,3.000000
23,847.098164,25000.000000,4366963.000000,275.224631,1695536504,2.000000
24,845.920278,25000.000000,581600.000000,175.008669,1695537473,3.000000
25,846.890427,25000.000000,1089259.000000,203.768122,1695538174,3.000000
