11, 48 75 72 46 76 77 1 10 23 26 31 64 7 67 63 16 62 36 43 45 4 56 29 74 5 52 54 65 18 73 6 78 39 17 11 9 79 69 58 12 47 55 15 42 30 71 51 25 70 19 27 2 38 32 68 44 41 21 20 3 8 22 37 50 61 57 60 33 14 28 53 35 34 59 66 49 24 13 
12, 47 75 71 45 74 72 3 6 24 26 31 66 8 62 65 15 67 36 42 46 7 57 29 76 4 52 54 68 17 77 5 78 39 18 12 10 79 69 59 13 48 55 16 43 30 73 51 25 70 19 28 1 38 32 64 44 41 20 21 2 9 22 37 50 61 56 60 33 14 27 53 35 34 58 63 49 23 11 
13, 48 76 73 46 77 75 1 6 24 28 32 67 8 64 65 16 62 35 42 47 7 57 31 71 4 51 55 69 18 74 5 78 39 17 10 11 79 68 60 13 49 54 15 43 27 72 50 25 70 19 26 2 37 29 66 45 41 20 21 3 9 22 38 52 61 56 59 33 14 30 53 34 36 58 63 44 23 12 
14, 50 78 70 48 75 76 1 6 23 28 32 66 9 65 63 17 64 36 42 44 8 57 26 73 5 52 54 69 18 74 4 79 39 16 12 11 77 68 59 7 49 55 15 47 31 72 46 25 71 19 30 2 38 29 67 43 41 21 20 3 10 22 37 51 61 56 60 34 14 27 53 35 33 58 62 45 24 13 
15, 48 76 72 45 75 77 3 6 24 27 31 66 8 63 67 17 64 36 42 46 7 57 29 73 4 52 54 69 18 74 5 78 39 16 11 10 79 68 59 12 47 55 15 43 30 71 51 25 70 19 28 1 38 32 65 44 41 20 21 2 9 22 37 50 61 56 60 33 14 26 53 35 34 58 62 49 23 13 
16, 48 76 72 45 75 77 3 6 24 27 31 68 8 64 66 17 63 36 42 46 7 57 29 73 4 52 54 69 18 74 5 78 39 16 11 10 79 67 59 12 47 55 15 43 30 71 51 25 70 19 28 1 38 32 65 44 41 20 21 2 9 22 37 50 61 56 60 33 14 26 53 34 35 58 62 49 23 13 
17, 50 76 72 45 77 75 1 7 24 26 31 67 9 62 66 17 63 36 42 46 10 57 29 73 2 52 54 69 18 74 5 78 39 16 11 6 79 68 59 12 49 55 15 43 30 71 48 25 70 19 27 3 38 32 65 44 41 20 21 4 8 22 37 51 61 56 60 33 14 28 53 35 34 58 64 47 23 13 
18, 48 75 72 45 76 77 3 6 24 26 31 67 8 64 66 17 62 36 42 46 7 56 29 73 4 52 54 69 18 74 5 78 39 16 11 10 79 68 59 12 47 55 15 43 30 71 51 25 70 19 27 1 38 32 65 44 41 20 21 2 9 22 37 50 61 57 60 34 14 28 53 33 35 58 63 49 23 13 
19, 47 77 72 45 76 75 1 6 24 27 31 67 7 65 66 16 62 36 43 46 10 57 29 73 4 52 54 69 18 74 5 78 39 17 11 9 79 68 59 12 49 55 15 44 30 71 51 25 70 19 28 2 38 32 64 42 41 20 21 3 8 22 37 50 61 56 60 33 14 26 53 35 34 58 63 48 23 13 
20, 47 76 72 45 77 75 2 6 24 26 31 65 8 63 67 17 64 36 42 46 7 57 29 74 4 52 54 69 18 73 5 78 39 16 11 10 79 68 59 12 48 55 15 43 30 71 51 25 70 20 27 1 38 32 66 44 41 19 21 3 9 22 37 50 61 56 60 33 14 28 53 34 35 58 62 49 23 13 
21, 49 76 72 46 75 74 1 6 24 27 31 67 8 64 66 17 62 36 41 47 7 57 29 73 2 52 54 69 18 77 3 78 39 16 12 10 79 68 59 11 48 55 15 42 30 71 50 25 70 19 28 4 38 34 65 45 44 20 21 5 9 22 37 51 61 56 60 33 14 26 53 35 32 58 63 43 23 13 
22, 46 76 72 47 77 75 1 6 24 27 31 68 8 67 62 17 64 36 41 45 7 57 28 74 5 53 55 69 18 73 4 78 39 15 10 11 79 66 59 12 48 54 16 42 29 71 52 25 70 19 26 2 38 32 65 44 43 20 21 3 9 22 37 50 61 56 60 33 14 30 51 35 34 58 63 49 23 13 
23, 49 75 71 45 76 77 1 7 25 22 32 69 10 60 68 17 64 35 41 47 9 56 37 72 6 59 57 67 18 74 5 78 38 14 11 13 79 65 58 12 48 52 16 42 31 73 50 28 70 19 26 2 39 33 66 43 44 23 21 3 8 20 34 53 62 54 61 24 15 27 51 40 30 55 63 46 29 4 
24, 48 76 72 45 77 74 3 6 24 26 33 67 8 62 66 17 63 36 42 46 7 57 29 75 4 52 54 69 18 73 5 78 39 16 11 9 79 68 59 12 47 55 15 43 30 71 51 25 70 20 27 1 38 31 65 44 41 19 21 2 10 22 37 50 61 56 60 32 14 28 53 35 34 58 64 49 23 13 
25, 48 76 73 46 77 75 1 8 24 26 33 68 5 62 65 16 63 35 42 45 7 57 29 72 2 51 54 69 18 74 6 78 39 15 11 9 79 67 59 12 47 55 17 43 30 71 50 25 70 19 27 4 38 31 66 44 41 20 21 3 10 22 37 52 61 56 60 32 14 28 53 34 36 58 64 49 23 13 
