1,843.498797,50000.000000,4550598.000000,238.462072,1695417847,2.000000
2,843.727165,50000.000000,3954662.000000,258.983286,1695418951,2.000000
3,843.494067,50000.000000,3227736.000000,187.472654,1695420091,2.000000
4,843.494067,50000.000000,3273217.000000,188.900325,1695420990,2.000000
5,843.495968,50000.000000,4609368.000000,186.501938,1695421926,2.000000
6,843.501143,50000.000000,4992006.000000,235.434178,1695422934,2.000000
7,843.498797,50000.000000,4253877.000000,185.892817,1695423902,2.000000
8,843.494067,50000.000000,2238110.000000,188.522354,1695424797,2.000000
9,843.498797,50000.000000,3331062.000000,187.113584,1695425799,2.000000
10,843.494067,50000.000000,1664708.000000,192.097544,1695426768,2.000000
11,843.504451,50000.000000,2933562.000000,185.949987,1695427517,2.000000
12,843.564850,50000.000000,4943790.000000,205.204534,1695428256,2.000000
13,843.498797,50000.000000,2287774.000000,288.800907,1695429171,2.000000
14,843.585729,50000.000000,4559688.000000,225.759041,1695430209,1.000000
15,843.494067,50000.000000,3038354.000000,313.818069,1695431365,2.000000
16,843.494067,50000.000000,1603576.000000,310.633094,1695432612,3.000000
17,843.494067,50000.000000,1597421.000000,313.460208,1695433609,2.000000
18,843.498797,50000.000000,3766566.000000,185.999609,1695434722,2.000000
19,843.495968,50000.000000,3208668.000000,196.442567,1695435574,2.000000
20,843.495968,50000.000000,4992237.000000,186.647929,1695436325,2.000000
21,843.495968,50000.000000,4998708.000000,186.910971,1695437151,2.000000
22,843.498797,50000.000000,860648.000000,296.797656,1695437890,2.000000
23,843.506261,50000.000000,4684217.000000,315.213747,1695438916,2.000000
24,843.495968,50000.000000,4421956.000000,296.563366,1695440009,2.000000
25,843.494067,50000.000000,1701836.000000,181.694726,1695440857,2.000000
